CD44,TOP2A,SAMSN1,RBM47,CORO1A,ZC3HAV1,HLAA,group
7.842283535,6.988142603,7.271805143,7.878975573,8.955486207,6.306747659,12.80695812,1
7.650708291,5.778237527,6.74104267,7.726325874,8.606335245,5.928209733,12.72609434,1
6.694818891,4.745949994,5.122180377,5.949262241,7.35924891,5.16278603,11.86726419,0
7.592771557,5.770153262,7.643950315,7.258389267,7.929391912,5.323954725,12.20372421,0
5.368165276,4.174023977,4.104565736,4.878761129,6.545619486,3.941458698,10.33863883,0
5.170562015,4.437723813,4.486217011,5.080802192,6.214467435,4.317920437,10.14346598,0
5.609303019,4.030277894,3.881014715,4.966346827,6.461855185,4.182827064,10.31012844,0
6.40506366,5.740558419,4.848261637,5.172118006,7.05116936,4.371636531,10.76800896,0
6.347067019,5.079564817,5.820592826,6.214800488,7.807610861,5.678298607,12.34988129,0
5.875102002,4.438665551,5.4826655,5.968270564,6.94486956,4.704717017,11.33481529,0
5.044943605,4.590488657,4.328281262,4.540752311,6.357983116,4.394798509,10.61574025,0
7.528841474,5.137679864,6.414543682,6.542173653,8.692204559,4.603535471,11.35770882,1
7.543982018,4.927638647,5.842277531,6.878419415,8.767692394,5.307199065,11.32842756,1
6.484631599,4.98247584,4.91249092,5.57157135,7.535537429,4.449242601,11.3511564,0
7.408387348,5.458747008,5.864249251,6.238139777,8.745798175,5.391590087,11.62534641,1
6.716668742,6.101062557,6.222451325,6.538694609,7.485267397,5.397985259,10.96887396,0
8.881084715,6.968332691,7.55080785,7.574726282,9.293518374,5.668018384,12.47929075,1
7.709422145,6.073516261,6.853625912,7.230468329,8.963119872,5.461601555,11.6802366,1
7.646655879,5.807281952,6.288776069,7.031525425,8.789044023,5.58308658,11.58060563,1
8.327699511,5.388570933,7.647923303,7.261325397,9.596054198,5.943737803,12.36864569,1
6.809591461,5.777970235,5.185197369,5.771513405,6.978444456,4.753311908,10.83158946,0
7.158706578,6.989469767,6.391326314,6.045701009,8.606192036,5.504345758,12.41661508,1
6.567580393,4.724469315,5.460911517,6.639966362,6.928910775,4.78159048,10.97285865,0
9.828689765,8.334731108,8.569738626,8.852103637,9.639899481,6.313953085,12.10708112,0
8.078992532,6.767005159,7.13594085,7.287155717,8.535619685,6.113705013,12.21958394,1
7.796114993,6.712251359,7.118177675,7.603817747,8.653194037,5.571611562,12.59319797,1
8.916022248,7.203990238,7.945851571,7.609781392,10.01278854,5.951113048,12.78114488,1
7.923131734,6.838898619,6.546886739,6.887577333,7.899666681,5.696129965,12.30762646,1
5.64354319,4.413969941,3.516339887,4.781841769,6.654682005,4.120951927,10.69749196,0
8.975114744,7.607117382,8.270659913,8.318983063,9.342778473,6.394543933,13.19527723,1
5.259784826,4.174248651,3.684349485,5.113422747,6.563974864,3.764090858,10.24427743,0
8.50532804,7.565943781,7.78851616,8.216583695,9.107589635,6.084236288,12.47755787,1
6.46360398,4.269275174,5.263036874,5.63092351,7.971997012,4.486601079,11.19075537,0
7.045037477,6.09101785,6.197190441,6.287772384,8.301887627,5.211102557,11.72332701,1
9.204421458,8.220473371,8.511248201,8.973388288,8.199638659,5.855502081,11.34196206,0
8.60901642,6.8712963,7.855004751,8.293717881,9.353348586,6.915576729,12.13325168,1
5.771844253,5.887237704,4.543453418,5.683393016,6.189430273,5.069050867,10.87310629,0
9.48716581,9.029312625,8.420415948,8.052999283,9.300072087,6.054559879,11.0582365,0
6.021882198,6.323669168,4.762736679,6.189400815,6.991711705,4.705664642,10.65989988,0
6.489926066,4.455549322,5.361525375,5.836323236,7.326253159,4.453347112,10.81574294,0
7.540566565,6.350216338,6.652501163,6.69409386,8.611974365,4.779252692,11.14395672,0
6.758622526,4.593104676,4.291325515,5.662478229,7.414950579,4.853564296,11.40060918,1
6.564760163,4.874773226,5.371769176,5.341227275,8.0090308,4.103893826,11.19084071,0
5.990495142,4.728452832,4.804099798,5.148591784,6.703293181,4.532595806,11.11432893,0
6.680194198,4.419735294,5.772063702,5.866574936,8.195080182,4.962695757,11.45311742,0
7.157469671,6.28702079,6.541321843,7.353822516,8.18166051,4.90484154,11.27179231,0
6.58399476,6.546917277,6.036555171,6.707966495,7.277925128,5.134347385,10.47458662,0
7.118478418,6.180505186,6.143776877,6.458355167,7.854085165,5.094587943,10.9972534,0
7.605654024,6.755718877,7.225224109,7.404481797,8.853018615,5.198296473,11.5609766,0
7.462993134,6.334705004,6.674015116,6.889335116,8.754700795,5.982018196,11.92785167,1
7.417850448,5.440585148,7.17363496,6.757688955,8.860445988,6.138480455,11.70353089,1
5.984808223,5.711722288,4.748208472,5.752055845,7.089762993,4.923509838,10.52992329,0
7.793994627,6.199156494,7.271974478,8.128831823,8.753240065,6.123544728,11.67838183,0
7.655379509,7.250048084,7.759110372,7.811468528,8.657495462,5.867788575,12.10467349,1
6.645541385,4.457049185,6.209140972,6.782582635,7.824234542,4.92905941,11.5230241,1
6.042820945,5.333356945,4.968436806,5.374274911,6.974971216,4.42539688,10.53173072,0
